word,count,contexts
84356,0,
84357,0,
84358,0,go to the hospital i was very 
84359,0,
84360,0,
84361,0,
84362,0,i was very sleepy and went back 
84363,0,
84364,0,very sleepy and went back to sleep 
84365,0,sleepy and went back to sleep a 
84366,0,
84367,0,went back to sleep a little while 
84368,0,
84369,0,to sleep a little while later i 
84370,0,
84371,0,a little while later i woke again 
84372,0,
84373,0,while later i woke again maybe you 
84374,0,
84375,0,i woke again maybe you 'd better 
84376,0,
84377,0,
84378,0,maybe you 'd better call up the 
84379,0,you 'd better call up the doctor 
84380,0,
84381,0,
84382,0,call up the doctor catherine said i 
84383,0,up the doctor catherine said i think 
84384,0,the doctor catherine said i think maybe 
84385,0,
84386,0,catherine said i think maybe this is 
84387,0,said i think maybe this is it 
84388,0,
84389,0,
84390,0,
84391,0,
84392,0,is it i went to the phone 
84393,0,
84394,0,
84395,0,went to the phone and called the 
84396,0,
84397,0,the phone and called the doctor how 
84398,0,
84399,0,and called the doctor how often are 
84400,0,
84401,0,the doctor how often are the pains 
84402,0,
84403,0,
84404,0,often are the pains coming he asked 
84405,0,are the pains coming he asked how 
84406,0,
84407,0,pains coming he asked how often are 
84408,0,
84409,0,he asked how often are they coming 
84410,0,
84411,0,
84412,0,often are they coming cat i should 
84413,0,are they coming cat i should think 
84414,0,
84415,0,
84416,0,cat i should think every quarter of 
84417,0,i should think every quarter of an 
84418,0,should think every quarter of an hour 
84419,0,
84420,0,
84421,0,quarter of an hour you should go 
84422,0,
84423,0,
84424,0,hour you should go to the hospital 
84425,0,
84426,0,
84427,0,go to the hospital then the doctor 
84428,0,
84429,0,
84430,0,hospital then the doctor said i will 
84431,0,then the doctor said i will dress 
84432,0,
84433,0,
84434,0,said i will dress and go there 
84435,0,
84436,0,will dress and go there right away 
84437,0,
84438,0,and go there right away myself i 
84439,0,go there right away myself i hung 
84440,0,
84441,0,
84442,0,away myself i hung up and called 
84443,0,
84444,0,
84445,0,hung up and called the garage near 
84446,0,
84447,0,and called the garage near the station 
84448,0,called the garage near the station to 
84449,0,
84450,0,garage near the station to send up 
84451,0,
84452,0,the station to send up a taxi 
84453,0,
84454,0,
84455,0,send up a taxi no one answered 
84456,0,
84457,0,a taxi no one answered the phone 
84458,0,taxi no one answered the phone for 
84459,0,
84460,0,one answered the phone for a long 
84461,0,
84462,0,
84463,0,phone for a long time then i 
84464,0,for a long time then i finally 
84465,0,
84466,0,
84467,0,time then i finally got a man 
84468,0,then i finally got a man who 
84469,0,
84470,0,finally got a man who promised to 
84471,0,
84472,0,a man who promised to send up 
84473,0,
84474,0,who promised to send up a taxi 
84475,0,
84476,0,
84477,0,send up a taxi at once catherine 
84478,0,
84479,0,
84480,0,taxi at once catherine was dressing her 
84481,0,
84482,0,once catherine was dressing her bag was 
84483,0,
84484,0,was dressing her bag was all packed 
84485,0,
84486,0,
84487,0,bag was all packed with the things 
84488,0,
84489,0,
84490,0,packed with the things she would need 
84491,0,
84492,0,the things she would need at the 
84493,0,things she would need at the hospital 
84494,0,
84495,0,
84496,0,need at the hospital and the baby 
84497,0,
84498,0,
84499,0,hospital and the baby things outside in 
84500,0,and the baby things outside in the 
84501,0,the baby things outside in the hall 
84502,0,
84503,0,
84504,0,outside in the hall i rang for 
84505,0,
84506,0,the hall i rang for the elevator 
84507,0,
84508,0,
84509,0,rang for the elevator there was no 
84510,0,
84511,0,
84512,0,
84513,0,there was no answer i went downstairs 
84514,0,
84515,0,no answer i went downstairs there was 
84516,0,answer i went downstairs there was no 
84517,0,
84518,0,
84519,0,
84520,0,there was no one downstairs except the 
84521,0,was no one downstairs except the night-watchman 
84522,0,no one downstairs except the night-watchman i 
84523,0,
84524,0,downstairs except the night-watchman i brought the 
84525,0,
84526,0,the night-watchman i brought the elevator up 
84527,0,
84528,0,i brought the elevator up myself put 
84529,0,
84530,0,
84531,0,elevator up myself put catherine 's bag 
84532,0,up myself put catherine 's bag in 
84533,0,
84534,0,put catherine 's bag in it she 
84535,0,
84536,0,
84537,0,
84538,0,in it she stepped in and we 
84539,0,
84540,0,
84541,0,
84542,0,in and we went down the night-watchman 
84543,0,
84544,0,
84545,0,went down the night-watchman opened the door 
84546,0,down the night-watchman opened the door for 
84547,0,
84548,0,night-watchman opened the door for us and 
84549,0,
84550,0,the door for us and we sat 
84551,0,
84552,0,
84553,0,us and we sat outside on the 
84554,0,and we sat outside on the stone 
84555,0,
84556,0,
84557,0,outside on the stone slabs beside the 
84558,0,on the stone slabs beside the stairs 
84559,0,the stone slabs beside the stairs down 
84560,0,
84561,0,slabs beside the stairs down to the 
84562,0,
84563,0,
84564,0,
84565,0,down to the driveway and waited for 
84566,0,
84567,0,the driveway and waited for the taxi 
84568,0,
84569,0,
84570,0,waited for the taxi the night was 
84571,0,
84572,0,the taxi the night was clear and 
84573,0,
84574,0,the night was clear and the stars 
84575,0,
84576,0,
84577,0,clear and the stars were out catherine 
84578,0,
84579,0,
84580,0,stars were out catherine was very excited 
84581,0,
84582,0,
84583,0,catherine was very excited i 'm so 
84584,0,
84585,0,
84586,0,
84587,0,i 'm so glad it 's started 
84588,0,
84589,0,
84590,0,glad it 's started she said now 
84591,0,
84592,0,'s started she said now in a 
84593,0,
84594,0,
84595,0,
84596,0,now in a little while it will 
84597,0,
84598,0,
84599,0,
84600,0,
84601,0,
84602,0,
84603,0,
84604,0,
84605,0,
84606,0,you 're a good brave girl i 
84607,0,'re a good brave girl i 'm 
84608,0,a good brave girl i 'm not 
84609,0,
84610,0,
84611,0,
84612,0,i 'm not afraid i wish the 
84613,0,
84614,0,not afraid i wish the taxi would 
84615,0,
84616,0,i wish the taxi would come though 
84617,0,wish the taxi would come though we 
84618,0,the taxi would come though we heard 
84619,0,taxi would come though we heard it 
84620,0,
84621,0,come though we heard it coming up 
84622,0,
84623,0,we heard it coming up the street 
84624,0,
84625,0,
84626,0,coming up the street and saw its 
84627,0,
84628,0,the street and saw its headlights it 
84629,0,
84630,0,and saw its headlights it turned into 
84631,0,
84632,0,its headlights it turned into the driveway 
84633,0,
84634,0,
84635,0,turned into the driveway and i helped 
84636,0,
84637,0,
84638,0,driveway and i helped catherine in and 
84639,0,and i helped catherine in and the 
84640,0,
84641,0,
84642,0,
84643,0,in and the driver put the bag 
84644,0,and the driver put the bag up 
84645,0,
84646,0,driver put the bag up in front 
84647,0,
84648,0,
84649,0,bag up in front drive to the 
84650,0,up in front drive to the hospital 
84651,0,
84652,0,
84653,0,drive to the hospital i said we 
84654,0,
84655,0,the hospital i said we went out 
84656,0,
84657,0,i said we went out of the 
84658,0,
84659,0,
84660,0,
84661,0,out of the driveway and started up 
84662,0,
84663,0,the driveway and started up the hill 
84664,0,
84665,0,
84666,0,started up the hill at the hospital 
84667,0,
84668,0,
84669,0,hill at the hospital we went in 
84670,0,
84671,0,the hospital we went in and i 
84672,0,
84673,0,
84674,0,
84675,0,in and i carried the bag there 
84676,0,
84677,0,i carried the bag there was a 
84678,0,
84679,0,
84680,0,
84681,0,there was a woman at the desk 
84682,0,
84683,0,
84684,0,woman at the desk who wrote down 
84685,0,
84686,0,the desk who wrote down catherine 's 
84687,0,
84688,0,who wrote down catherine 's name age 
84689,0,
84690,0,down catherine 's name age address relatives 
84691,0,catherine 's name age address relatives and 
84692,0,'s name age address relatives and religion 
84693,0,name age address relatives and religion in 
84694,0,
84695,0,address relatives and religion in a book 
84696,0,
84697,0,
84698,0,religion in a book she said she 
84699,0,
84700,0,a book she said she had no 
84701,0,
84702,0,
84703,0,
84704,0,she had no religion and the woman 
84705,0,
84706,0,
84707,0,religion and the woman drew a line 
84708,0,and the woman drew a line in 
84709,0,
84710,0,woman drew a line in the space 
84711,0,
84712,0,
84713,0,line in the space after that word 
84714,0,
84715,0,
84716,0,space after that word she gave her 
84717,0,
84718,0,that word she gave her name as 
84719,0,
84720,0,she gave her name as catherine henry 
84721,0,
84722,0,her name as catherine henry i will 
84723,0,name as catherine henry i will take 
84724,0,
84725,0,
84726,0,henry i will take you up to 
84727,0,
84728,0,
84729,0,
84730,0,
84731,0,up to your room she said we 
84732,0,
84733,0,your room she said we went up 
84734,0,
84735,0,she said we went up in an 
84736,0,
84737,0,
84738,0,
84739,0,up in an elevator the woman stopped 
84740,0,
84741,0,an elevator the woman stopped it and 
84742,0,elevator the woman stopped it and we 
84743,0,
84744,0,
84745,0,
84746,0,it and we stepped out and followed 
84747,0,
84748,0,
84749,0,stepped out and followed her down a 
84750,0,
84751,0,
84752,0,
84753,0,her down a hall catherine held tight 
84754,0,down a hall catherine held tight to 
84755,0,a hall catherine held tight to my 
84756,0,hall catherine held tight to my arm 
84757,0,
84758,0,
84759,0,tight to my arm this is the 
84760,0,
84761,0,
84762,0,
84763,0,this is the room the woman said 
84764,0,
84765,0,the room the woman said will you 
84766,0,room the woman said will you please 
84767,0,
84768,0,
84769,0,said will you please undress and get 
84770,0,will you please undress and get into 
84771,0,
84772,0,please undress and get into bed here 
84773,0,
84774,0,and get into bed here is a 
84775,0,
84776,0,
84777,0,
84778,0,here is a night gown for you 
84779,0,is a night gown for you to 
84780,0,
84781,0,
84782,0,
84783,0,for you to wear i have a 
84784,0,
84785,0,
84786,0,
84787,0,i have a night-gown catherine said it 
84788,0,have a night-gown catherine said it is 
84789,0,a night-gown catherine said it is better 
84790,0,
84791,0,
84792,0,said it is better for you to 
84793,0,
84794,0,
84795,0,
84796,0,for you to wear this night-gown the 
84797,0,
84798,0,to wear this night-gown the woman said 
84799,0,
84800,0,this night-gown the woman said i went 
84801,0,night-gown the woman said i went outside 
84802,0,
84803,0,woman said i went outside and sat 
84804,0,said i went outside and sat on 
84805,0,
84806,0,went outside and sat on a chair 
84807,0,
84808,0,
84809,0,sat on a chair in the hallway 
84810,0,
84811,0,
84812,0,chair in the hallway you can come 
84813,0,
84814,0,
84815,0,hallway you can come in now the 
84816,0,
84817,0,
84818,0,
84819,0,in now the woman said from the 
84820,0,now the woman said from the doorway 
84821,0,
84822,0,
84823,0,said from the doorway catherine was lying 
84824,0,from the doorway catherine was lying in 
84825,0,
84826,0,doorway catherine was lying in the narrow 
84827,0,
84828,0,
84829,0,lying in the narrow bed wearing a 
84830,0,in the narrow bed wearing a plain 
84831,0,the narrow bed wearing a plain square-cut 
84832,0,
84833,0,bed wearing a plain square-cut night-gown that 
84834,0,wearing a plain square-cut night-gown that looked 
84835,0,a plain square-cut night-gown that looked as 
84836,0,
84837,0,square-cut night-gown that looked as though it 
84838,0,
84839,0,that looked as though it were made 
84840,0,
84841,0,
84842,0,though it were made of rough sheeting 
84843,0,
84844,0,were made of rough sheeting she smiled 
84845,0,made of rough sheeting she smiled at 
84846,0,
84847,0,rough sheeting she smiled at me i 
84848,0,
84849,0,
84850,0,
84851,0,
84852,0,
84853,0,i 'm having fine pains now she 
84854,0,'m having fine pains now she said 
84855,0,
84856,0,
84857,0,pains now she said the woman was 
84858,0,
84859,0,she said the woman was holding her 
84860,0,
84861,0,the woman was holding her wrist and 
84862,0,
84863,0,was holding her wrist and timing the 
84864,0,
84865,0,her wrist and timing the pains with 
84866,0,
84867,0,and timing the pains with a watch 
84868,0,
84869,0,
84870,0,pains with a watch that was a 
84871,0,
84872,0,
84873,0,
84874,0,that was a big one catherine said 
84875,0,was a big one catherine said i 
84876,0,a big one catherine said i saw 
84877,0,big one catherine said i saw it 
84878,0,
84879,0,catherine said i saw it on her 
84880,0,
84881,0,
84882,0,
84883,0,it on her face where 's the 
84884,0,
84885,0,
84886,0,
84887,0,where 's the doctor i asked the 
84888,0,
84889,0,the doctor i asked the woman he 
84890,0,
84891,0,i asked the woman he 's lying 
84892,0,
84893,0,
84894,0,woman he 's lying down sleeping he 
84895,0,
84896,0,'s lying down sleeping he will be 
84897,0,
84898,0,
84899,0,
84900,0,
84901,0,
84902,0,
84903,0,
84904,0,when he is needed i must do 
84905,0,
84906,0,is needed i must do something for 
84907,0,
84908,0,i must do something for madame now 
84909,0,
84910,0,do something for madame now the nurse 
84911,0,
84912,0,
84913,0,madame now the nurse said would you 
84914,0,now the nurse said would you please 
84915,0,the nurse said would you please step 
84916,0,
84917,0,said would you please step out again 
84918,0,would you please step out again i 
84919,0,
84920,0,
84921,0,
84922,0,out again i went out into the 
84923,0,
84924,0,
84925,0,
84926,0,out into the hall it was a 
84927,0,
84928,0,
84929,0,
84930,0,it was a bare hall with two 
84931,0,was a bare hall with two windows 
84932,0,
84933,0,bare hall with two windows and closed 
84934,0,hall with two windows and closed doors 
84935,0,
84936,0,two windows and closed doors all down 
84937,0,windows and closed doors all down the 
84938,0,
84939,0,
84940,0,
84941,0,all down the corridor it smelled of 
84942,0,
84943,0,the corridor it smelled of hospital i 
84944,0,
84945,0,it smelled of hospital i sat on 
84946,0,
84947,0,of hospital i sat on the chair 
84948,0,
84949,0,
84950,0,sat on the chair and looked at 
84951,0,
84952,0,the chair and looked at the floor 
84953,0,
84954,0,
84955,0,looked at the floor and prayed for 
84956,0,
84957,0,the floor and prayed for catherine you 
84958,0,
84959,0,and prayed for catherine you can come 
84960,0,
84961,0,
84962,0,catherine you can come in the nurse 
84963,0,
84964,0,
84965,0,come in the nurse said i went 
84966,0,in the nurse said i went in 
84967,0,
84968,0,nurse said i went in hello darling 
84969,0,
84970,0,i went in hello darling catherine said 
84971,0,went in hello darling catherine said how 
84972,0,in hello darling catherine said how is 
84973,0,hello darling catherine said how is it 
84974,0,
84975,0,
84976,0,
84977,0,
84978,0,
84979,0,it they are coming quite often now 
84980,0,they are coming quite often now her 
84981,0,are coming quite often now her face 
84982,0,
84983,0,
84984,0,often now her face drew up then 
84985,0,now her face drew up then she 
84986,0,
84987,0,
84988,0,
84989,0,up then she smiled that was a 
84990,0,
84991,0,
84992,0,
84993,0,that was a real one do you 
84994,0,was a real one do you want 
84995,0,
84996,0,
84997,0,one do you want to put your 
84998,0,
84999,0,you want to put your hand on 
85000,0,
85001,0,to put your hand on my back 
85002,0,
85003,0,
85004,0,hand on my back again nurse if 
85005,0,
85006,0,my back again nurse if it helps 
85007,0,
85008,0,
85009,0,nurse if it helps you the nurse 
85010,0,
85011,0,
85012,0,helps you the nurse said you go 
85013,0,you the nurse said you go away 
85014,0,
85015,0,nurse said you go away darling catherine 
85016,0,said you go away darling catherine said 
85017,0,you go away darling catherine said go 
85018,0,go away darling catherine said go out 
85019,0,away darling catherine said go out and 
85020,0,darling catherine said go out and get 
85021,0,
85022,0,
85023,0,go out and get something to eat 
85024,0,out and get something to eat i 
85025,0,
85026,0,get something to eat i may do 
85027,0,
85028,0,to eat i may do this for 
85029,0,
85030,0,
85031,0,
85032,0,
85033,0,this for a long time the nurse 
85034,0,for a long time the nurse says 
85035,0,
85036,0,long time the nurse says the first 
85037,0,time the nurse says the first labor 
85038,0,
85039,0,nurse says the first labor is usually 
85040,0,says the first labor is usually protracted 
85041,0,
85042,0,first labor is usually protracted the nurse 
85043,0,labor is usually protracted the nurse said 
85044,0,
85045,0,usually protracted the nurse said please go 
85046,0,protracted the nurse said please go out 
85047,0,the nurse said please go out and 
85048,0,nurse said please go out and get 
85049,0,
85050,0,
85051,0,go out and get something to eat 
85052,0,out and get something to eat catherine 
85053,0,
85054,0,get something to eat catherine said i 
85055,0,something to eat catherine said i 'm 
85056,0,to eat catherine said i 'm fine 
85057,0,
85058,0,
85059,0,said i 'm fine really i 'll 
85060,0,i 'm fine really i 'll stay 
85061,0,
85062,0,
85063,0,really i 'll stay awhile i said 
85064,0,i 'll stay awhile i said the 
85065,0,
85066,0,stay awhile i said the pains came 
85067,0,
85068,0,i said the pains came quite regularly 
85069,0,said the pains came quite regularly then 
85070,0,the pains came quite regularly then slackened 
85071,0,pains came quite regularly then slackened off 
85072,0,
85073,0,quite regularly then slackened off catherine was 
85074,0,
85075,0,then slackened off catherine was very excited 
85076,0,
85077,0,
85078,0,catherine was very excited when the pains 
85079,0,
85080,0,
85081,0,excited when the pains were bad she 
85082,0,
85083,0,the pains were bad she called them 
85084,0,
85085,0,were bad she called them good ones 
85086,0,
85087,0,she called them good ones when they 
85088,0,called them good ones when they started 
85089,0,
85090,0,
85091,0,ones when they started to fall off 
85092,0,
85093,0,they started to fall off she was 
85094,0,
85095,0,
85096,0,
85097,0,off she was disappointed and ashamed you 
85098,0,
85099,0,was disappointed and ashamed you go out 
85100,0,
85101,0,and ashamed you go out darling she 
85102,0,
85103,0,you go out darling she said i 
85104,0,
85105,0,out darling she said i think you 
85106,0,
85107,0,she said i think you are just 
85108,0,
85109,0,
85110,0,
85111,0,you are just making me self-conscious her 
85112,0,
85113,0,just making me self-conscious her face tied 
85114,0,
85115,0,me self-conscious her face tied up there 
85116,0,self-conscious her face tied up there that 
85117,0,
85118,0,
85119,0,
85120,0,
85121,0,there that was better i so want 
85122,0,
85123,0,
85124,0,better i so want to be a 
85125,0,
85126,0,
85127,0,
85128,0,to be a good wife and have 
85129,0,be a good wife and have this 
85130,0,
85131,0,
85132,0,
85133,0,and have this child without any foolishness 
85134,0,have this child without any foolishness please 
85135,0,
85136,0,child without any foolishness please go and 
85137,0,without any foolishness please go and get 
85138,0,any foolishness please go and get some 
85139,0,
85140,0,please go and get some breakfast darling 
85141,0,
85142,0,and get some breakfast darling and then 
85143,0,get some breakfast darling and then come 
85144,0,
85145,0,
85146,0,darling and then come back i wo 
85147,0,and then come back i wo n't 
85148,0,
85149,0,come back i wo n't miss you 
85150,0,back i wo n't miss you nurse 
85151,0,i wo n't miss you nurse is 
85152,0,
85153,0,n't miss you nurse is splendid to 
85154,0,
85155,0,you nurse is splendid to me you 
85156,0,
85157,0,
85158,0,
85159,0,
85160,0,me you have plenty of time for 
85161,0,
85162,0,have plenty of time for breakfast the 
85163,0,
85164,0,of time for breakfast the nurse said 
85165,0,
85166,0,for breakfast the nurse said i 'll 
85167,0,breakfast the nurse said i 'll go 
85168,0,
85169,0,
85170,0,said i 'll go then good-by sweet 
85171,0,
85172,0,'ll go then good-by sweet good-by catherine 
85173,0,go then good-by sweet good-by catherine said 
85174,0,then good-by sweet good-by catherine said and 
85175,0,good-by sweet good-by catherine said and have 
85176,0,sweet good-by catherine said and have a 
85177,0,
85178,0,
85179,0,
85180,0,and have a fine breakfast for me 
85181,0,have a fine breakfast for me too 
85182,0,
85183,0,
85184,0,
85185,0,
85186,0,
85187,0,
85188,0,where can i get breakfast i asked 
85189,0,can i get breakfast i asked the 
85190,0,
85191,0,get breakfast i asked the nurse there 
85192,0,
85193,0,i asked the nurse there 's a 
85194,0,
85195,0,
85196,0,
85197,0,there 's a café down the street 
85198,0,
85199,0,
85200,0,café down the street at the square 
85201,0,
85202,0,
85203,0,street at the square she said it 
85204,0,
85205,0,the square she said it should be 
85206,0,
85207,0,
85208,0,
85209,0,it should be open now outside it 
85210,0,
85211,0,be open now outside it was getting 
85212,0,
85213,0,
85214,0,outside it was getting light i walked 
85215,0,it was getting light i walked down 
85216,0,
85217,0,getting light i walked down the empty 
85218,0,
85219,0,
85220,0,walked down the empty street to the 
85221,0,down the empty street to the café 
85222,0,
85223,0,
85224,0,street to the café there was a 
85225,0,
85226,0,
85227,0,
85228,0,there was a light in the window 
85229,0,
85230,0,
85231,0,light in the window i went in 
85232,0,
85233,0,the window i went in and stood 
85234,0,
85235,0,
85236,0,went in and stood at the zinc 
85237,0,
85238,0,
85239,0,stood at the zinc bar and an 
85240,0,at the zinc bar and an old 
85241,0,
85242,0,
85243,0,bar and an old man served me 
85244,0,and an old man served me a 
85245,0,an old man served me a glass 
85246,0,
85247,0,
85248,0,served me a glass of white wine 
85249,0,
85250,0,a glass of white wine and a 
85251,0,glass of white wine and a brioche 
85252,0,
85253,0,
85254,0,wine and a brioche the brioche was 
85255,0,
85256,0,a brioche the brioche was yesterday 's 
85257,0,
85258,0,the brioche was yesterday 's i dipped 
85259,0,
85260,0,
85261,0,yesterday 's i dipped it in the 
85262,0,
85263,0,
85264,0,
85265,0,it in the wine and then drank 
85266,0,
85267,0,
85268,0,wine and then drank a glass of 
85269,0,
85270,0,then drank a glass of coffee what 
85271,0,
85272,0,a glass of coffee what do you 
85273,0,
85274,0,
85275,0,
85276,0,
85277,0,
85278,0,
85279,0,do at this hour the old man 
85280,0,
85281,0,this hour the old man asked my 
85282,0,hour the old man asked my wife 
85283,0,the old man asked my wife is 
85284,0,
85285,0,man asked my wife is in labor 
85286,0,
85287,0,
85288,0,wife is in labor at the hospital 
85289,0,
85290,0,
85291,0,labor at the hospital so i wish 
85292,0,
85293,0,
85294,0,hospital so i wish you good luck 
85295,0,
85296,0,i wish you good luck give me 
85297,0,wish you good luck give me another 
85298,0,you good luck give me another glass 
85299,0,
85300,0,luck give me another glass of wine 
85301,0,give me another glass of wine he 
85302,0,
85303,0,another glass of wine he poured it 
85304,0,
85305,0,of wine he poured it from the 
85306,0,
85307,0,
85308,0,
85309,0,it from the bottle slopping it over 
85310,0,from the bottle slopping it over a 
85311,0,
85312,0,
85313,0,
85314,0,it over a little so some ran 
85315,0,
85316,0,
85317,0,little so some ran down on the 
85318,0,
85319,0,
85320,0,
85321,0,down on the zinc i drank this 
85322,0,
85323,0,the zinc i drank this glass paid 
85324,0,
85325,0,i drank this glass paid and went 
85326,0,drank this glass paid and went out 
85327,0,
85328,0,glass paid and went out outside along 
85329,0,
85330,0,and went out outside along the street 
85331,0,went out outside along the street were 
85332,0,
85333,0,outside along the street were the refuse 
85334,0,
85335,0,
85336,0,street were the refuse cans from the 
85337,0,were the refuse cans from the houses 
85338,0,
85339,0,
85340,0,cans from the houses waiting for the 
85341,0,from the houses waiting for the collector 
85342,0,
85343,0,
85344,0,waiting for the collector a dog was 
85345,0,
85346,0,the collector a dog was nosing at 
85347,0,
85348,0,a dog was nosing at one of 
85349,0,
85350,0,was nosing at one of the cans 
85351,0,
85352,0,
85353,0,one of the cans what do you 
85354,0,
85355,0,
85356,0,
85357,0,what do you want i asked and 
85358,0,
85359,0,you want i asked and looked in 
85360,0,
85361,0,i asked and looked in the can 
85362,0,
85363,0,
85364,0,
85365,0,
85366,0,the can to see if there was 
85367,0,
85368,0,
85369,0,
85370,0,if there was anything i could pull 
85371,0,
85372,0,was anything i could pull out for 
85373,0,anything i could pull out for him 
85374,0,
85375,0,
85376,0,
85377,0,
85378,0,
85379,0,him there was nothing on top but 
85380,0,
85381,0,was nothing on top but coffee-grounds dust 
85382,0,nothing on top but coffee-grounds dust and 
85383,0,on top but coffee-grounds dust and some 
85384,0,top but coffee-grounds dust and some dead 
85385,0,
85386,0,
85387,0,dust and some dead flowers there is 
85388,0,and some dead flowers there is n't 
85389,0,
85390,0,
85391,0,flowers there is n't anything dog i 
85392,0,there is n't anything dog i said 
85393,0,is n't anything dog i said the 
85394,0,
85395,0,anything dog i said the dog crossed 
85396,0,
85397,0,i said the dog crossed the street 
85398,0,said the dog crossed the street i 
85399,0,
85400,0,dog crossed the street i went up 
85401,0,
85402,0,the street i went up the stairs 
85403,0,
85404,0,
85405,0,went up the stairs in the hospital 
85406,0,
85407,0,
85408,0,stairs in the hospital to the floor 
85409,0,
85410,0,
85411,0,hospital to the floor catherine was on 
85412,0,to the floor catherine was on and 
85413,0,
85414,0,
85415,0,
85416,0,
85417,0,
85418,0,and down the hall to her room 
85419,0,
85420,0,
85421,0,hall to her room i knocked on 
85422,0,
85423,0,her room i knocked on the door 
85424,0,
85425,0,
85426,0,knocked on the door there was no 
85427,0,
85428,0,
85429,0,
85430,0,there was no answer i opened the 
85431,0,
85432,0,no answer i opened the door the 
85433,0,
85434,0,i opened the door the room was 
85435,0,
85436,0,the door the room was empty except 
85437,0,
85438,0,the room was empty except for catherine 
85439,0,room was empty except for catherine 's 
85440,0,
85441,0,empty except for catherine 's bag on 
85442,0,
85443,0,for catherine 's bag on a chair 
85444,0,
85445,0,
85446,0,bag on a chair and her dressing-gown 
85447,0,
85448,0,
85449,0,chair and her dressing-gown hanging on a 
85450,0,and her dressing-gown hanging on a hook 
85451,0,
85452,0,
85453,0,hanging on a hook on the wall 
85454,0,
85455,0,
85456,0,hook on the wall i went out 
85457,0,
85458,0,the wall i went out and down 
85459,0,
85460,0,
85461,0,
85462,0,
85463,0,and down the hall looking for somebody 
85464,0,down the hall looking for somebody i 
85465,0,
85466,0,hall looking for somebody i found a 
85467,0,
85468,0,for somebody i found a nurse where 
85469,0,
85470,0,i found a nurse where is madame 
85471,0,
85472,0,
85473,0,nurse where is madame henry a lady 
85474,0,where is madame henry a lady has 
85475,0,
85476,0,madame henry a lady has just gone 
85477,0,
85478,0,
85479,0,lady has just gone to the delivery 
85480,0,
85481,0,
85482,0,gone to the delivery room where is 
85483,0,to the delivery room where is it 
85484,0,
85485,0,
85486,0,
85487,0,
85488,0,
85489,0,it i will show you she took 
85490,0,
85491,0,
85492,0,show you she took me down to 
85493,0,
85494,0,
85495,0,
85496,0,
85497,0,down to the end of the hall 
85498,0,
85499,0,
85500,0,end of the hall the door of 
85501,0,
85502,0,the hall the door of the room 
85503,0,
85504,0,
85505,0,door of the room was partly open 
85506,0,
85507,0,the room was partly open i could 
85508,0,room was partly open i could see 
85509,0,
85510,0,partly open i could see catherine lying 
85511,0,open i could see catherine lying on 
85512,0,i could see catherine lying on a 
85513,0,could see catherine lying on a table 
85514,0,
85515,0,
85516,0,lying on a table covered by a 
85517,0,on a table covered by a sheet 
85518,0,
85519,0,
85520,0,covered by a sheet the nurse was 
85521,0,
85522,0,a sheet the nurse was on one 
85523,0,
85524,0,
85525,0,nurse was on one side and the 
85526,0,was on one side and the doctor 
85527,0,
85528,0,
85529,0,side and the doctor stood on the 
85530,0,and the doctor stood on the other 
85531,0,
85532,0,
85533,0,
85534,0,on the other side of the table 
85535,0,
85536,0,
85537,0,side of the table beside some cylinders 
85538,0,of the table beside some cylinders the 
85539,0,
85540,0,table beside some cylinders the doctor held 
85541,0,
85542,0,some cylinders the doctor held a rubber 
85543,0,cylinders the doctor held a rubber mask 
85544,0,
85545,0,doctor held a rubber mask attached to 
85546,0,held a rubber mask attached to a 
85547,0,a rubber mask attached to a tube 
85548,0,
85549,0,
85550,0,attached to a tube in one hand 
85551,0,
85552,0,a tube in one hand i will 
85553,0,tube in one hand i will give 
85554,0,
85555,0,
85556,0,hand i will give you a gown 
85557,0,
85558,0,
85559,0,give you a gown and you can 
85560,0,
85561,0,
85562,0,
85563,0,and you can go in the nurse 
85564,0,
85565,0,
85566,0,go in the nurse said come in 
85567,0,in the nurse said come in here 
85568,0,the nurse said come in here please 
85569,0,
85570,0,
85571,0,come in here please she put a 
85572,0,
85573,0,here please she put a white gown 
85574,0,
85575,0,she put a white gown on me 
85576,0,put a white gown on me and 
85577,0,
85578,0,
85579,0,
85580,0,on me and pinned it at the 
85581,0,
85582,0,
85583,0,
85584,0,it at the neck in back with 
85585,0,
85586,0,the neck in back with a safety 
85587,0,
85588,0,
85589,0,back with a safety pin now you 
85590,0,with a safety pin now you can 
85591,0,
85592,0,
85593,0,
85594,0,now you can go in she said 
85595,0,
85596,0,
85597,0,go in she said i went into 
85598,0,
85599,0,she said i went into the room 
85600,0,
85601,0,
85602,0,went into the room hello darling catherine 
85603,0,into the room hello darling catherine said 
85604,0,the room hello darling catherine said in 
85605,0,room hello darling catherine said in a 
85606,0,hello darling catherine said in a strained 
85607,0,
85608,0,
85609,0,said in a strained voice i 'm 
85610,0,in a strained voice i 'm not 
85611,0,
85612,0,
85613,0,
85614,0,
85615,0,'m not doing much you are mr 
85616,0,
85617,0,
85618,0,much you are mr henry the doctor 
85619,0,you are mr henry the doctor asked 
85620,0,
85621,0,mr henry the doctor asked yes how 
85622,0,henry the doctor asked yes how is 
85623,0,the doctor asked yes how is everything 
85624,0,
85625,0,
85626,0,yes how is everything going doctor things 
85627,0,how is everything going doctor things are 
85628,0,is everything going doctor things are going 
85629,0,everything going doctor things are going very 
85630,0,
